source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw,source_radar_timestamp,destination_radar_timestamp
1547131019972578,1547131019720977,-0.000377,0.000228,0.000000,0.000000,0.000000,-0.000057,1547131019846246,1547131019595716
1547131020225165,1547131019972578,-0.002201,0.000023,-0.000000,0.000000,-0.000000,0.000001,1547131020098930,1547131019846246
1547131020477637,1547131020225165,0.000826,-0.000183,-0.000000,0.000000,0.000000,-0.000014,1547131020351409,1547131020098930
1547131020729746,1547131020477637,0.001082,0.000227,0.000000,0.000000,0.000000,-0.000032,1547131020604107,1547131020351409
1547131020980055,1547131020729746,-0.003690,-0.000826,-0.000000,-0.000000,0.000000,0.000146,1547131020855517,1547131020604107
1547131021228476,1547131020980055,-0.003339,-0.001005,-0.000000,-0.000000,0.000000,0.000140,1547131021104602,1547131020855517
1547131021476356,1547131021228476,0.000598,-0.000407,-0.000000,-0.000000,0.000000,0.000025,1547131021352482,1547131021104602
1547131021724305,1547131021476356,0.001981,0.000616,-0.000000,0.000000,-0.000000,-0.000049,1547131021600519,1547131021352482
1547131021972145,1547131021724305,0.003922,0.001866,-0.000000,0.000000,-0.000000,-0.000178,1547131021848239,1547131021600519
1547131022220714,1547131021972145,0.000553,-0.000285,-0.000000,-0.000000,-0.000000,-0.000007,1547131022096296,1547131021848239
1547131022470288,1547131022220714,-0.000924,-0.001076,-0.000000,0.000000,-0.000000,0.000082,1547131022345409,1547131022096296
1547131022720311,1547131022470288,0.000034,-0.000128,-0.000000,0.000000,0.000000,0.000047,1547131022595436,1547131022345409
1547131022970025,1547131022720311,-0.001745,-0.000176,0.000000,0.000000,-0.000000,0.000024,1547131022845453,1547131022595436
1547131023219067,1547131022970025,-0.000973,-0.000339,-0.000000,0.000000,-0.000000,0.000011,1547131023094610,1547131022845453
1547131023468356,1547131023219067,0.000052,0.000106,-0.000000,0.000000,0.000000,-0.000021,1547131023343773,1547131023094610
1547131023718281,1547131023468356,0.000718,0.000360,-0.000000,0.000000,0.000000,-0.000046,1547131023592949,1547131023343773
1547131023969328,1547131023718281,0.000483,0.000081,-0.000000,0.000000,-0.000000,-0.000038,1547131023843733,1547131023592949
1547131024220232,1547131023969328,-0.000962,-0.001560,-0.000000,-0.000000,0.000000,0.000081,1547131024095183,1547131023843733
1547131024470571,1547131024220232,-0.001094,0.000401,-0.000000,0.000000,0.000000,0.000044,1547131024345549,1547131024095183
1547131024720837,1547131024470571,-0.000201,0.000306,-0.000000,-0.000000,0.000000,0.000009,1547131024595871,1547131024345549
1547131024972263,1547131024720837,0.001156,0.000472,-0.000000,-0.000000,0.000000,-0.000040,1547131024846063,1547131024595871
1547131025224950,1547131024972263,0.002169,0.000945,-0.000000,0.000000,-0.000000,-0.000066,1547131025098573,1547131024846063
1547131025477530,1547131025224950,0.002207,-0.000068,-0.000000,-0.000000,-0.000000,0.000044,1547131025351459,1547131025098573
1547131025729778,1547131025477530,-0.002362,-0.000640,-0.000000,-0.000000,-0.000000,0.000022,1547131025604167,1547131025351459
1547131025980064,1547131025729778,-0.001660,-0.000242,-0.000000,0.000000,-0.000000,0.000018,1547131025855398,1547131025604167
1547131026228645,1547131025980064,0.000943,0.000342,-0.000000,0.000000,-0.000000,-0.000016,1547131026104927,1547131025855398
1547131026476513,1547131026228645,0.002625,0.000625,-0.000000,-0.000000,-0.000000,-0.000049,1547131026352674,1547131026104927
1547131026724196,1547131026476513,-0.003744,-0.000670,-0.000000,0.000000,0.000000,0.000037,1547131026600528,1547131026352674
1547131026971865,1547131026724196,-0.000099,-0.000222,-0.000000,0.000000,-0.000000,0.000010,1547131026848010,1547131026600528
1547131027220472,1547131026971865,0.000230,-0.000073,-0.000000,-0.000000,-0.000000,0.000008,1547131027095826,1547131026848010
1547131027470044,1547131027220472,0.000057,0.000167,-0.000000,-0.000000,-0.000000,-0.000023,1547131027345389,1547131027095826
1547131027719835,1547131027470044,0.000682,0.000331,-0.000000,-0.000000,-0.000000,-0.000058,1547131027594956,1547131027345389
1547131027969652,1547131027719835,0.001241,0.000501,-0.000000,-0.000000,0.000000,0.000047,1547131027844980,1547131027594956
1547131028218781,1547131027969652,0.005106,-0.001467,-0.000000,-0.000000,0.000000,-0.000008,1547131028094604,1547131027844980
1547131028467567,1547131028218781,0.026677,-0.001028,-0.000000,-0.000000,-0.000000,-0.000077,1547131028343236,1547131028094604
1547131028716997,1547131028467567,0.048349,0.000210,-0.000000,0.000000,-0.000000,-0.000128,1547131028592044,1547131028343236
1547131028967223,1547131028716997,0.118665,0.000419,-0.000000,0.000000,0.000000,0.000438,1547131028842224,1547131028592044
1547131029217107,1547131028967223,0.177160,0.001567,-0.000000,0.000000,-0.000000,0.001935,1547131029092338,1547131028842224
1547131029466951,1547131029217107,0.276123,0.002716,-0.000000,0.000000,0.000000,0.006746,1547131029342119,1547131029092338
1547131029716906,1547131029466951,0.362744,0.009292,-0.000000,-0.000000,0.000000,0.009650,1547131029592059,1547131029342119
1547131029966692,1547131029716906,0.468315,0.009203,-0.000000,0.000000,0.000000,0.012586,1547131029841864,1547131029592059
1547131030216569,1547131029966692,0.574353,0.009468,-0.000000,-0.000000,-0.000000,0.015596,1547131030091639,1547131029841864
1547131030466402,1547131030216569,0.692700,0.019974,-0.000000,-0.000000,-0.000000,0.016607,1547131030341507,1547131030091639
1547131030715803,1547131030466402,0.814266,0.006660,-0.000000,-0.000000,0.000000,0.019814,1547131030591586,1547131030341507
1547131030965904,1547131030715803,0.941250,0.007062,-0.000000,0.000000,-0.000000,0.018218,1547131030840280,1547131030591586
1547131031218084,1547131030965904,1.061672,0.004587,-0.000000,-0.000000,-0.000000,0.011127,1547131031091784,1547131030840280
1547131031469564,1547131031218084,1.160174,0.008427,-0.000000,-0.000000,-0.000000,0.008725,1547131031344392,1547131031091784
1547131031720864,1547131031469564,1.290475,0.004837,-0.000000,0.000000,0.000000,0.002303,1547131031594895,1547131031344392
1547131031972199,1547131031720864,1.439248,-0.015905,-0.000000,-0.000000,0.000000,0.000868,1547131031846839,1547131031594895
1547131032222629,1547131031972199,1.545391,-0.019522,-0.000000,0.000000,-0.000000,-0.002565,1547131032097829,1547131031846839
1547131032473260,1547131032222629,1.689570,-0.017122,-0.000000,0.000000,-0.000000,-0.004383,1547131032347703,1547131032097829
1547131032724193,1547131032473260,1.844665,-0.016521,-0.000000,0.000000,0.000000,-0.004593,1547131032599072,1547131032347703
1547131032974016,1547131032724193,1.650599,-0.013773,-0.000000,-0.000000,-0.000000,-0.007993,1547131032849577,1547131032599072
1547131033223836,1547131032974016,1.950807,-0.030079,-0.000000,-0.000000,-0.000000,-0.006845,1547131033098700,1547131032849577
1547131033473794,1547131033223836,1.980979,-0.029351,-0.000000,-0.000000,0.000000,-0.007146,1547131033349094,1547131033098700
1547131033723114,1547131033473794,2.040763,-0.023188,-0.000000,0.000000,-0.000000,-0.003213,1547131033598768,1547131033349094
1547131033972283,1547131033723114,2.141136,-0.011261,-0.000000,-0.000000,0.000000,-0.001054,1547131033847699,1547131033598768
1547131034221631,1547131033972283,2.198819,-0.015923,-0.000000,0.000000,-0.000000,-0.002560,1547131034097104,1547131033847699
1547131034471702,1547131034221631,2.287150,-0.024100,-0.000000,0.000000,0.000000,-0.003115,1547131034346280,1547131034097104
1547131034722236,1547131034471702,2.334905,-0.022916,-0.000000,0.000000,-0.000000,-0.004717,1547131034597479,1547131034346280
1547131034972072,1547131034722236,2.385266,-0.022050,-0.000000,-0.000000,0.000000,-0.004867,1547131034847100,1547131034597479
1547131035222210,1547131034972072,2.391291,-0.020493,-0.000000,-0.000000,-0.000000,-0.004574,1547131035097290,1547131034847100
1547131035472062,1547131035222210,2.419655,-0.024595,-0.000000,0.000000,-0.000000,-0.004565,1547131035347272,1547131035097290
1547131035721748,1547131035472062,2.464162,-0.024715,-0.000000,0.000000,0.000000,-0.003610,1547131035596966,1547131035347272
1547131035971840,1547131035721748,2.526720,-0.024865,-0.000000,0.000000,-0.000000,-0.001758,1547131035846789,1547131035596966
1547131036222897,1547131035971840,2.534056,-0.023784,-0.000000,-0.000000,-0.000000,-0.002294,1547131036097138,1547131035846789
1547131036475161,1547131036222897,2.511763,-0.016297,0.000000,-0.000000,-0.000000,-0.002147,1547131036348905,1547131036097138
1547131036727655,1547131036475161,2.577633,-0.018076,-0.000000,-0.000000,0.000000,-0.002214,1547131036601714,1547131036348905
1547131036979217,1547131036727655,2.403140,-0.017176,0.000000,-0.000000,0.000000,-0.003262,1547131036853694,1547131036601714
1547131037230242,1547131036979217,2.397190,-0.030389,-0.000000,0.000000,0.000000,-0.001064,1547131037105023,1547131036853694
1547131037480196,1547131037230242,2.365083,-0.014629,-0.000000,-0.000000,-0.000000,-0.000969,1547131037355832,1547131037105023
1547131037729423,1547131037480196,2.342516,-0.009963,-0.000000,0.000000,0.000000,0.000010,1547131037604698,1547131037355832
1547131037978659,1547131037729423,2.367562,-0.007651,-0.000000,0.000000,-0.000000,-0.001141,1547131037854351,1547131037604698
1547131038227156,1547131037978659,2.320624,-0.010713,-0.000000,-0.000000,-0.000000,-0.001314,1547131038103185,1547131037854351
1547131038475486,1547131038227156,2.330214,-0.006522,-0.000000,-0.000000,-0.000000,-0.001349,1547131038351397,1547131038103185
1547131038723568,1547131038475486,2.325547,-0.004342,-0.000000,-0.000000,0.000000,-0.000542,1547131038599860,1547131038351397
1547131038971255,1547131038723568,2.379811,-0.007117,-0.000000,0.000000,-0.000000,-0.001433,1547131038847282,1547131038599860
1547131039219995,1547131038971255,2.513079,-0.015946,-0.000000,-0.000000,0.000000,0.000966,1547131039095503,1547131038847282
1547131039469706,1547131039219995,2.487739,-0.010309,-0.000000,-0.000000,-0.000000,-0.001411,1547131039344764,1547131039095503
1547131039720176,1547131039469706,2.376297,-0.007479,-0.000000,-0.000000,-0.000000,-0.002463,1547131039594741,1547131039344764
1547131039970669,1547131039720176,2.387522,-0.018111,-0.000000,0.000000,-0.000000,-0.004197,1547131039845620,1547131039594741
1547131040220412,1547131039970669,2.367002,-0.013195,-0.000000,-0.000000,0.000000,-0.005328,1547131040095953,1547131039845620
1547131040470788,1547131040220412,2.357271,-0.015585,-0.000000,-0.000000,-0.000000,-0.003264,1547131040345161,1547131040095953
1547131040722843,1547131040470788,2.340283,-0.004817,0.000000,-0.000000,0.000000,0.000037,1547131040596682,1547131040345161
1547131040975514,1547131040722843,2.394084,0.004906,-0.000000,-0.000000,-0.000000,0.002831,1547131040849245,1547131040596682
1547131041227670,1547131040975514,2.405330,-0.001228,-0.000000,-0.000000,0.000000,0.005937,1547131041102067,1547131040849245
1547131041479118,1547131041227670,2.429919,0.002512,-0.000000,0.000000,-0.000000,0.006161,1547131041353597,1547131041102067
1547131041729324,1547131041479118,2.534344,0.002099,-0.000000,-0.000000,-0.000000,0.004144,1547131041604799,1547131041353597
1547131041978255,1547131041729324,2.555738,0.002724,-0.000000,0.000000,-0.000000,0.004948,1547131041853855,1547131041604799
1547131042227549,1547131041978255,2.573597,-0.001132,-0.000000,-0.000000,-0.000000,0.003264,1547131042102934,1547131041853855
1547131042476602,1547131042227549,2.547066,-0.003906,-0.000000,0.000000,0.000000,0.002547,1547131042352513,1547131042102934
1547131042725285,1547131042476602,2.523930,-0.001234,-0.000000,-0.000000,0.000000,0.002414,1547131042600712,1547131042352513
1547131042974271,1547131042725285,2.541127,-0.005265,-0.000000,-0.000000,-0.000000,0.001180,1547131042850121,1547131042600712
1547131043222557,1547131042974271,2.557991,-0.012404,-0.000000,-0.000000,0.000000,0.001645,1547131043098710,1547131042850121
1547131043470459,1547131043222557,2.588468,-0.017675,-0.000000,0.000000,-0.000000,0.000175,1547131043346670,1547131043098710
1547131043718423,1547131043470459,2.595226,-0.009808,-0.000000,0.000000,-0.000000,0.000299,1547131043594511,1547131043346670
1547131043966294,1547131043718423,2.603969,-0.003874,-0.000000,0.000000,-0.000000,-0.000294,1547131043842597,1547131043594511
1547131044214561,1547131043966294,2.614027,-0.016429,-0.000000,-0.000000,0.000000,-0.001790,1547131044090000,1547131043842597
1547131044465286,1547131044214561,2.426599,-0.012364,-0.000000,0.000000,-0.000000,-0.001255,1547131044339266,1547131044090000
1547131044717219,1547131044465286,2.382894,-0.007326,-0.000000,-0.000000,-0.000000,-0.001980,1547131044591578,1547131044339266
1547131044968769,1547131044717219,2.506931,-0.005158,-0.000000,-0.000000,-0.000000,-0.000675,1547131044843098,1547131044591578
1547131045220571,1547131044968769,2.671136,-0.000806,-0.000000,0.000000,-0.000000,-0.002224,1547131045094830,1547131044843098
1547131045472364,1547131045220571,2.611855,-0.001287,-0.000000,-0.000000,0.000000,-0.004652,1547131045346549,1547131045094830
1547131045723557,1547131045472364,2.580855,-0.011249,-0.000000,0.000000,0.000000,-0.003641,1547131045598274,1547131045346549
1547131045974876,1547131045723557,2.553944,-0.017298,-0.000000,0.000000,0.000000,-0.004191,1547131045849106,1547131045598274
1547131046227224,1547131045974876,2.543304,-0.016243,-0.000000,-0.000000,-0.000000,-0.010265,1547131046100947,1547131045849106
1547131046480034,1547131046227224,2.478813,-0.013214,-0.000000,-0.000000,-0.000000,-0.012238,1547131046353776,1547131046100947
1547131046732448,1547131046480034,2.402550,-0.022744,-0.000000,0.000000,-0.000000,-0.011546,1547131046606586,1547131046353776
1547131046983473,1547131046732448,2.286416,-0.011055,0.000000,0.000000,-0.000000,-0.010155,1547131046858560,1547131046606586
1547131047232454,1547131046983473,2.078366,-0.022247,-0.000000,-0.000000,0.000000,-0.010876,1547131047108396,1547131046858560
1547131047480679,1547131047232454,1.930374,-0.019123,-0.000000,0.000000,-0.000000,-0.007732,1547131047356527,1547131047108396
1547131047728401,1547131047480679,1.878835,-0.012445,-0.000000,-0.000000,0.000000,-0.006157,1547131047604949,1547131047356527
1547131047975757,1547131047728401,1.934158,-0.000435,-0.000000,0.000000,-0.000000,-0.004559,1547131047852128,1547131047604949
1547131048223643,1547131047975757,1.861726,-0.001693,-0.000000,-0.000000,0.000000,-0.002058,1547131048099652,1547131047852128
1547131048472026,1547131048223643,1.785589,0.004586,-0.000000,-0.000000,-0.000000,0.001168,1547131048348015,1547131048099652
1547131048720831,1547131048472026,1.674029,0.008494,-0.000000,-0.000000,0.000000,0.008735,1547131048596300,1547131048348015
1547131048970897,1547131048720831,1.576616,0.006244,-0.000000,-0.000000,0.000000,0.009058,1547131048845472,1547131048596300
1547131049221720,1547131048970897,1.543221,0.008295,-0.000000,-0.000000,-0.000000,0.003044,1547131049096467,1547131048845472
1547131049472132,1547131049221720,1.419102,0.008521,-0.000000,0.000000,-0.000000,0.004848,1547131049347224,1547131049096467
1547131049722853,1547131049472132,1.338977,0.015245,-0.000000,-0.000000,-0.000000,0.010522,1547131049597289,1547131049347224
1547131049974796,1547131049722853,1.262946,0.011478,-0.000000,-0.000000,-0.000000,0.008711,1547131049848692,1547131049597289
1547131050227114,1547131049974796,1.187762,0.013308,-0.000000,0.000000,0.000000,0.006382,1547131050101138,1547131049848692
1547131050479391,1547131050227114,1.118665,0.007473,-0.000000,0.000000,-0.000000,0.005671,1547131050353296,1547131050101138
1547131050731065,1547131050479391,1.038132,0.006129,-0.000000,-0.000000,-0.000000,0.004256,1547131050605600,1547131050353296
1547131050982510,1547131050731065,0.953778,0.006803,-0.000000,0.000000,0.000000,0.003848,1547131050856549,1547131050605600
1547131051235150,1547131050982510,0.864929,0.004842,0.000000,0.000000,-0.000000,0.001772,1547131051108813,1547131050856549
1547131051486666,1547131051235150,0.775758,0.004521,-0.000000,0.000000,-0.000000,0.002267,1547131051361802,1547131051108813
1547131051736145,1547131051486666,0.718097,0.005308,-0.000000,-0.000000,-0.000000,0.004371,1547131051611654,1547131051361802
1547131051985428,1547131051736145,0.640306,0.001760,0.000000,-0.000000,-0.000000,0.004119,1547131051860657,1547131051611654
1547131052234137,1547131051985428,0.606363,0.002709,-0.000000,-0.000000,0.000000,0.003508,1547131052110220,1547131051860657
1547131052482285,1547131052234137,0.553784,0.002195,-0.000000,0.000000,0.000000,0.002785,1547131052358304,1547131052110220
1547131052730465,1547131052482285,0.493354,0.002128,-0.000000,0.000000,-0.000000,0.002194,1547131052606390,1547131052358304
1547131052978507,1547131052730465,0.443804,0.003001,-0.000000,-0.000000,0.000000,0.001834,1547131052854808,1547131052606390
1547131053226281,1547131052978507,0.396298,0.002627,-0.000000,-0.000000,-0.000000,0.001314,1547131053102453,1547131052854808
1547131053474681,1547131053226281,0.306779,0.001108,-0.000000,-0.000000,0.000000,0.001009,1547131053350348,1547131053102453
1547131053723557,1547131053474681,0.211711,0.001491,-0.000000,-0.000000,0.000000,0.000739,1547131053599279,1547131053350348
1547131053972250,1547131053723557,0.117122,-0.001167,-0.000000,0.000000,-0.000000,0.000085,1547131053847921,1547131053599279
1547131054221213,1547131053972250,0.049426,0.000706,-0.000000,0.000000,0.000000,0.000030,1547131054096655,1547131053847921
1547131054470180,1547131054221213,0.063247,0.001238,-0.000000,-0.000000,-0.000000,0.000048,1547131054346009,1547131054096655
1547131054719749,1547131054470180,0.070530,0.004098,-0.000000,-0.000000,-0.000000,0.000036,1547131054594625,1547131054346009
1547131054970719,1547131054719749,0.089993,0.001326,-0.000000,0.000000,0.000000,0.000178,1547131054845109,1547131054594625
1547131055221581,1547131054970719,0.079246,0.002104,-0.000000,-0.000000,-0.000000,0.000350,1547131055096745,1547131054845109
1547131055471810,1547131055221581,0.098717,0.001046,-0.000000,-0.000000,0.000000,0.000937,1547131055346542,1547131055096745
1547131055722436,1547131055471810,0.174234,0.003549,-0.000000,-0.000000,-0.000000,0.001992,1547131055597324,1547131055346542
1547131055972854,1547131055722436,0.236354,0.004916,-0.000000,0.000000,-0.000000,0.003513,1547131055847809,1547131055597324
1547131056223780,1547131055972854,0.317952,0.004650,-0.000000,-0.000000,0.000000,0.004924,1547131056098030,1547131055847809
1547131056476009,1547131056223780,0.407295,0.006527,-0.000000,-0.000000,-0.000000,0.006643,1547131056349770,1547131056098030
1547131056728204,1547131056476009,0.501013,0.008676,-0.000000,0.000000,-0.000000,0.007978,1547131056602652,1547131056349770
1547131056979571,1547131056728204,0.569385,0.010158,-0.000000,0.000000,-0.000000,0.008333,1547131056853865,1547131056602652
1547131057231142,1547131056979571,0.668173,0.009027,-0.000000,-0.000000,-0.000000,0.009884,1547131057105415,1547131056853865
1547131057482047,1547131057231142,0.770704,0.010204,-0.000000,0.000000,-0.000000,0.009495,1547131057357136,1547131057105415
1547131057732534,1547131057482047,0.871008,0.011254,-0.000000,0.000000,0.000000,0.010173,1547131057607203,1547131057357136
1547131057983786,1547131057732534,0.975899,0.008213,-0.000000,-0.000000,-0.000000,0.008790,1547131057858132,1547131057607203
1547131058234524,1547131057983786,1.059241,0.002676,-0.000000,0.000000,0.000000,0.006389,1547131058109684,1547131057858132
1547131058484937,1547131058234524,1.174937,-0.000322,-0.000000,0.000000,-0.000000,0.002458,1547131058359629,1547131058109684
1547131058735093,1547131058484937,1.231473,-0.009106,-0.000000,0.000000,-0.000000,-0.002790,1547131058610543,1547131058359629
1547131058984467,1547131058735093,1.241145,-0.007158,-0.000000,-0.000000,-0.000000,-0.003349,1547131058859906,1547131058610543
1547131059233713,1547131058984467,1.227215,-0.009752,-0.000000,-0.000000,0.000000,-0.002766,1547131059109484,1547131058859906
1547131059482472,1547131059233713,1.276887,-0.004381,-0.000000,-0.000000,0.000000,-0.002565,1547131059358072,1547131059109484
1547131059731254,1547131059482472,1.318447,-0.004155,0.000000,0.000000,-0.000000,-0.001973,1547131059606999,1547131059358072
1547131059981343,1547131059731254,1.393205,-0.005378,-0.000000,0.000000,-0.000000,-0.001286,1547131059855876,1547131059606999
1547131060232181,1547131059981343,1.465590,-0.007813,-0.000000,-0.000000,0.000000,-0.003522,1547131060107125,1547131059855876
1547131060482481,1547131060232181,1.525079,-0.010581,-0.000000,-0.000000,0.000000,-0.003762,1547131060357485,1547131060107125
1547131060732576,1547131060482481,1.615616,-0.017781,-0.000000,-0.000000,-0.000000,-0.001862,1547131060607614,1547131060357485
1547131060982666,1547131060732576,1.681777,-0.009526,-0.000000,-0.000000,-0.000000,-0.001221,1547131060857641,1547131060607614
1547131061233303,1547131060982666,1.748712,-0.004619,-0.000000,0.000000,-0.000000,0.000254,1547131061107826,1547131060857641
1547131061485026,1547131061233303,1.813566,-0.000103,-0.000000,0.000000,-0.000000,0.000381,1547131061359050,1547131061107826
1547131061737110,1547131061485026,1.886281,-0.001938,-0.000000,0.000000,-0.000000,0.001152,1547131061611010,1547131061359050
1547131061988983,1547131061737110,1.929776,0.010751,-0.000000,-0.000000,-0.000000,0.001143,1547131061863447,1547131061611010
1547131062240483,1547131061988983,1.997180,0.005939,-0.000000,0.000000,0.000000,0.000037,1547131062114783,1547131061863447
1547131062492022,1547131062240483,2.041011,0.002182,-0.000000,-0.000000,-0.000000,0.000122,1547131062366421,1547131062114783
1547131062742969,1547131062492022,2.073021,-0.002879,-0.000000,-0.000000,0.000000,0.001042,1547131062617855,1547131062366421
1547131062993611,1547131062742969,2.109219,-0.001245,-0.000000,0.000000,-0.000000,0.000279,1547131062868332,1547131062617855
1547131063244625,1547131062993611,2.116066,0.006046,-0.000000,-0.000000,0.000000,0.000818,1547131063119203,1547131062868332
1547131063494993,1547131063244625,2.151671,0.006242,-0.000000,-0.000000,-0.000000,0.003993,1547131063370310,1547131063119203
1547131063744523,1547131063494993,2.150904,0.013355,-0.000000,0.000000,0.000000,0.008647,1547131063620001,1547131063370310
1547131063994031,1547131063744523,2.162620,0.011090,-0.000000,-0.000000,-0.000000,0.007037,1547131063869349,1547131063620001
1547131064243094,1547131063994031,2.212157,0.007834,-0.000000,0.000000,-0.000000,0.005416,1547131064118951,1547131063869349
1547131064491948,1547131064243094,2.218334,0.005197,-0.000000,0.000000,-0.000000,0.003544,1547131064367535,1547131064118951
1547131064741325,1547131064491948,2.202442,0.002736,-0.000000,0.000000,-0.000000,0.001890,1547131064616458,1547131064367535
1547131064991800,1547131064741325,2.075082,0.002362,-0.000000,-0.000000,0.000000,0.001983,1547131064866591,1547131064616458
1547131065241940,1547131064991800,1.919906,0.000301,-0.000000,-0.000000,-0.000000,0.001133,1547131065117113,1547131064866591
1547131065492325,1547131065241940,2.208176,0.004526,-0.000000,0.000000,0.000000,0.001606,1547131065367013,1547131065117113
1547131065742758,1547131065492325,2.218725,-0.000905,-0.000000,0.000000,0.000000,0.001163,1547131065617731,1547131065367013
1547131065992718,1547131065742758,2.154144,0.003077,-0.000000,0.000000,-0.000000,0.001313,1547131065867929,1547131065617731
1547131066243330,1547131065992718,2.126431,0.001592,-0.000000,-0.000000,-0.000000,0.001905,1547131066117513,1547131065867929
1547131066495692,1547131066243330,2.115247,-0.003137,-0.000000,-0.000000,-0.000000,0.001801,1547131066369431,1547131066117513
1547131066748546,1547131066495692,2.035699,0.004514,-0.000000,0.000000,-0.000000,0.002142,1547131066622242,1547131066369431
1547131067000532,1547131066748546,2.013012,-0.001041,-0.000000,-0.000000,-0.000000,0.001222,1547131066875124,1547131066622242
1547131067250443,1547131067000532,1.957958,-0.001183,-0.000000,-0.000000,0.000000,0.002085,1547131067126193,1547131066875124
1547131067499058,1547131067250443,1.925029,0.004333,-0.000000,0.000000,-0.000000,0.001367,1547131067374926,1547131067126193
1547131067747378,1547131067499058,1.882962,-0.007641,-0.000000,-0.000000,-0.000000,0.000106,1547131067623432,1547131067374926
1547131067995321,1547131067747378,1.846042,-0.000652,-0.000000,0.000000,-0.000000,0.001787,1547131067871514,1547131067623432
1547131068242744,1547131067995321,1.794911,-0.001575,-0.000000,-0.000000,-0.000000,0.000903,1547131068119276,1547131067871514
1547131068490998,1547131068242744,1.750330,0.000741,-0.000000,-0.000000,0.000000,0.001048,1547131068366480,1547131068119276
1547131068740288,1547131068490998,1.663959,-0.000135,-0.000000,0.000000,0.000000,0.001637,1547131068615786,1547131068366480
1547131068989757,1547131068740288,1.557466,0.000456,-0.000000,0.000000,0.000000,0.001719,1547131068865069,1547131068615786
1547131069238996,1547131068989757,1.469856,-0.000811,-0.000000,-0.000000,-0.000000,0.001474,1547131069114583,1547131068865069
1547131069488092,1547131069238996,1.349233,0.000397,-0.000000,-0.000000,-0.000000,0.002010,1547131069363605,1547131069114583
1547131069737073,1547131069488092,1.234304,0.002005,-0.000000,-0.000000,0.000000,0.002759,1547131069612725,1547131069363605
1547131069987363,1547131069737073,1.131840,0.003054,-0.000000,-0.000000,-0.000000,0.002410,1547131069861592,1547131069612725
1547131070238763,1547131069987363,1.024832,0.002647,-0.000000,-0.000000,0.000000,0.002231,1547131070113363,1547131069861592
1547131070489198,1547131070238763,1.002672,0.003510,-0.000000,0.000000,-0.000000,0.002699,1547131070364172,1547131070113363
1547131070739396,1547131070489198,0.943579,0.025665,-0.000000,0.000000,-0.000000,0.001869,1547131070614392,1547131070364172
1547131070991008,1547131070739396,0.923854,-0.002854,-0.000000,-0.000000,0.000000,0.001786,1547131070864792,1547131070614392
1547131071243975,1547131070991008,0.906222,-0.014992,-0.000000,0.000000,-0.000000,0.002631,1547131071117346,1547131070864792
