source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw,source_radar_timestamp,destination_radar_timestamp
1547120816281637,1547120816031829,0.000093,-0.000010,-0.000000,0.000000,-0.000000,-0.000009,1547120816156397,1547120815907272
1547120816532047,1547120816281637,0.000023,-0.000017,-0.000000,0.000000,0.000000,0.000011,1547120816407175,1547120816156397
1547120816781870,1547120816532047,0.000035,-0.000028,-0.000000,0.000000,-0.000000,0.000002,1547120816657161,1547120816407175
1547120817031596,1547120816781870,0.000028,0.000018,-0.000000,0.000000,-0.000000,-0.000003,1547120816906822,1547120816657161
1547120817281910,1547120817031596,0.000054,0.000037,-0.000000,0.000000,0.000000,-0.000005,1547120817156376,1547120816906822
1547120817533620,1547120817281910,-0.000006,-0.000026,-0.000000,-0.000000,-0.000000,0.000007,1547120817407452,1547120817156376
1547120817785964,1547120817533620,0.000043,0.000017,-0.000000,0.000000,0.000000,-0.000000,1547120817660030,1547120817407452
1547120818037662,1547120817785964,0.000038,0.000003,-0.000000,0.000000,-0.000000,-0.000003,1547120817911905,1547120817660030
1547120818289140,1547120818037662,-0.000014,-0.000039,-0.000000,0.000000,-0.000000,0.000001,1547120818163648,1547120817911905
1547120818540026,1547120818289140,-0.000027,-0.000045,-0.000000,-0.000000,0.000000,0.000011,1547120818414755,1547120818163648
1547120818790848,1547120818540026,0.000076,-0.000005,-0.000000,0.000000,-0.000000,-0.000001,1547120818665550,1547120818414755
1547120819041323,1547120818790848,0.000010,0.000012,0.000000,-0.000000,0.000000,-0.000004,1547120818916257,1547120818665550
1547120819291660,1547120819041323,-0.000060,-0.000009,-0.000000,-0.000000,0.000000,-0.000001,1547120819166620,1547120818916257
1547120819541459,1547120819291660,-0.000018,0.000004,-0.000000,-0.000000,-0.000000,-0.000002,1547120819416707,1547120819166620
1547120819790849,1547120819541459,0.000010,0.000024,-0.000000,-0.000000,-0.000000,-0.000003,1547120819666220,1547120819416707
1547120820040282,1547120819790849,0.000090,0.000025,-0.000000,-0.000000,0.000000,-0.000014,1547120819915961,1547120819666220
1547120820289262,1547120820040282,-0.000043,0.000008,0.000000,-0.000000,-0.000000,-0.000001,1547120820164966,1547120819915961
1547120820537944,1547120820289262,-0.000047,-0.000005,-0.000000,-0.000000,0.000000,0.000004,1547120820413786,1547120820164966
1547120820786207,1547120820537944,-0.000282,0.000110,-0.000000,0.000000,-0.000000,-0.000007,1547120820662356,1547120820413786
1547120821034860,1547120820786207,-0.000002,-0.000028,-0.000000,-0.000000,-0.000000,0.000003,1547120820910405,1547120820662356
1547120821285061,1547120821034860,0.000015,-0.000015,-0.000000,0.000000,-0.000000,0.000001,1547120821159551,1547120820910405
1547120821535732,1547120821285061,0.000089,0.000023,-0.000000,-0.000000,-0.000000,-0.000007,1547120821410807,1547120821159551
1547120821785584,1547120821535732,0.000014,-0.000012,-0.000000,0.000000,0.000000,-0.000001,1547120821660778,1547120821410807
1547120822035616,1547120821785584,-0.000163,0.000051,-0.000000,-0.000000,-0.000000,-0.000014,1547120821910761,1547120821660778
1547120822286216,1547120822035616,-0.000008,0.000008,-0.000000,0.000000,-0.000000,0.000004,1547120822160578,1547120821910761
1547120822538334,1547120822286216,0.000134,0.000133,-0.000000,-0.000000,-0.000000,-0.000018,1547120822412087,1547120822160578
1547120822790719,1547120822538334,0.000075,0.000013,-0.000000,0.000000,0.000000,-0.000004,1547120822664824,1547120822412087
1547120823042566,1547120822790719,-0.000056,-0.000024,-0.000000,0.000000,0.000000,0.000002,1547120822916960,1547120822664824
1547120823293847,1547120823042566,0.000078,-0.000013,-0.000000,-0.000000,0.000000,-0.000005,1547120823168425,1547120822916960
1547120823544176,1547120823293847,0.000017,0.000002,-0.000000,-0.000000,0.000000,0.000000,1547120823419510,1547120823168425
1547120823793571,1547120823544176,0.000097,-0.000026,0.000000,-0.000000,0.000000,0.000008,1547120823669071,1547120823419510
1547120824042764,1547120823793571,-0.000048,0.000074,-0.000000,-0.000000,0.000000,0.000000,1547120823918312,1547120823669071
1547120824291679,1547120824042764,-0.000006,0.000064,0.000000,-0.000000,0.000000,0.000004,1547120824167323,1547120823918312
1547120824540328,1547120824291679,0.000223,0.000028,-0.000000,-0.000000,-0.000000,0.000003,1547120824416288,1547120824167323
1547120824788347,1547120824540328,-0.000066,0.000042,-0.000000,0.000000,-0.000000,-0.000017,1547120824664377,1547120824416288
1547120825036273,1547120824788347,0.000293,-0.000009,-0.000000,0.000000,-0.000000,-0.000019,1547120824912551,1547120824664377
1547120825284002,1547120825036273,-0.000136,0.000096,-0.000000,-0.000000,-0.000000,-0.000005,1547120825160234,1547120824912551
1547120825532575,1547120825284002,-0.000027,0.000029,-0.000000,-0.000000,-0.000000,-0.000006,1547120825407842,1547120825160234
1547120825782090,1547120825532575,-0.000183,0.000040,-0.000000,0.000000,-0.000000,-0.000001,1547120825657540,1547120825407842
1547120826031641,1547120825782090,0.000015,-0.000008,-0.000000,0.000000,-0.000000,0.000004,1547120825906894,1547120825657540
1547120826282204,1547120826031641,-0.000107,-0.000031,-0.000000,-0.000000,-0.000000,0.000014,1547120826156632,1547120825906894
1547120826534082,1547120826282204,-0.000031,0.000009,-0.000000,-0.000000,-0.000000,-0.000001,1547120826408029,1547120826156632
1547120826785863,1547120826534082,0.000066,-0.000033,-0.000000,-0.000000,0.000000,0.000008,1547120826660386,1547120826408029
1547120827037247,1547120826785863,-0.000025,-0.000006,-0.000000,0.000000,-0.000000,0.000011,1547120826911803,1547120826660386
1547120827288426,1547120827037247,0.000096,0.000032,-0.000000,-0.000000,0.000000,0.000009,1547120827162700,1547120826911803
1547120827541001,1547120827288426,0.000104,-0.000023,-0.000000,-0.000000,-0.000000,0.000009,1547120827414381,1547120827162700
1547120827794052,1547120827541001,0.000033,0.000009,-0.000000,-0.000000,0.000000,0.000009,1547120827667849,1547120827414381
1547120828046040,1547120827794052,-0.000397,0.000089,-0.000000,-0.000000,-0.000000,0.000001,1547120827920484,1547120827667849
1547120828296652,1547120828046040,-0.000359,-0.000013,-0.000000,-0.000000,-0.000000,0.000004,1547120828171852,1547120827920484
1547120828545683,1547120828296652,0.000207,0.000066,-0.000000,-0.000000,0.000000,-0.000008,1547120828421584,1547120828171852
1547120828793753,1547120828545683,-0.000050,0.000019,-0.000000,-0.000000,0.000000,-0.000005,1547120828670048,1547120828421584
1547120829041490,1547120828793753,0.000106,0.000044,-0.000000,-0.000000,0.000000,-0.000006,1547120828917689,1547120828670048
1547120829289216,1547120829041490,0.000101,-0.000048,0.000000,-0.000000,-0.000000,0.000012,1547120829165536,1547120828917689
1547120829536764,1547120829289216,-0.000003,0.000020,-0.000000,-0.000000,0.000000,0.000000,1547120829413136,1547120829165536
1547120829784784,1547120829536764,0.000055,-0.000012,-0.000000,-0.000000,0.000000,0.000001,1547120829660625,1547120829413136
1547120830034263,1547120829784784,0.000267,-0.000054,0.000000,-0.000000,0.000000,0.000005,1547120829909441,1547120829660625
1547120830284505,1547120830034263,0.000064,-0.000011,-0.000000,-0.000000,-0.000000,0.000004,1547120830159215,1547120829909441
1547120830535246,1547120830284505,0.000005,-0.000014,-0.000000,0.000000,0.000000,0.000005,1547120830410027,1547120830159215
1547120830785804,1547120830535246,0.000170,0.000022,-0.000000,0.000000,-0.000000,0.000006,1547120830660708,1547120830410027
1547120831035688,1547120830785804,0.000147,-0.000106,-0.000000,-0.000000,-0.000000,-0.000001,1547120830910906,1547120830660708
1547120831285199,1547120831035688,-0.000013,-0.000035,-0.000000,0.000000,-0.000000,0.000002,1547120831160717,1547120830910906
1547120831535170,1547120831285199,0.000044,-0.000006,-0.000000,0.000000,-0.000000,-0.000006,1547120831409798,1547120831160717
1547120831786964,1547120831535170,-0.000143,0.000040,-0.000000,0.000000,-0.000000,0.000002,1547120831660909,1547120831409798
1547120832038912,1547120831786964,0.000061,-0.000039,-0.000000,0.000000,0.000000,-0.000002,1547120831913135,1547120831660909
1547120832290215,1547120832038912,0.000004,0.000001,-0.000000,0.000000,0.000000,-0.000007,1547120832164698,1547120831913135
1547120832541352,1547120832290215,0.000080,-0.000006,-0.000000,-0.000000,0.000000,-0.000004,1547120832415740,1547120832164698
1547120832793497,1547120832541352,0.000038,-0.000021,-0.000000,0.000000,0.000000,0.000003,1547120832666973,1547120832415740
1547120833047136,1547120832793497,0.000086,-0.000011,-0.000000,-0.000000,0.000000,0.000006,1547120832920502,1547120832666973
1547120833300359,1547120833047136,0.000053,0.000002,-0.000000,-0.000000,0.000000,-0.000004,1547120833174016,1547120832920502
1547120833552532,1547120833300359,0.000018,-0.000000,0.000000,0.000000,-0.000000,-0.000003,1547120833427057,1547120833174016
1547120833802623,1547120833552532,0.000108,-0.000018,-0.000000,0.000000,0.000000,-0.000002,1547120833678241,1547120833427057
1547120834050925,1547120833802623,0.000104,0.000015,-0.000000,-0.000000,0.000000,-0.000011,1547120833927133,1547120833678241
1547120834298704,1547120834050925,0.000080,0.000147,0.000000,0.000000,-0.000000,-0.000012,1547120834174958,1547120833927133
1547120834546375,1547120834298704,-0.000603,0.000209,-0.000000,0.000000,-0.000000,-0.000006,1547120834422715,1547120834174958
1547120834794009,1547120834546375,0.000069,0.000014,-0.000000,-0.000000,0.000000,-0.000013,1547120834670256,1547120834422715
1547120835042090,1547120834794009,0.000148,-0.000034,-0.000000,0.000000,-0.000000,-0.000002,1547120834918007,1547120834670256
1547120835290958,1547120835042090,0.000070,-0.000048,-0.000000,-0.000000,-0.000000,0.000003,1547120835166278,1547120834918007
1547120835541039,1547120835290958,0.000070,0.000011,-0.000000,0.000000,0.000000,-0.000005,1547120835415876,1547120835166278
1547120835791382,1547120835541039,0.000112,0.000016,-0.000000,0.000000,-0.000000,0.000001,1547120835666333,1547120835415876
1547120836041547,1547120835791382,0.000033,0.000031,-0.000000,-0.000000,0.000000,-0.000008,1547120835916555,1547120835666333
1547120836291403,1547120836041547,0.000185,0.000023,-0.000000,-0.000000,-0.000000,0.000006,1547120836166668,1547120835916555
1547120836541360,1547120836291403,-0.000045,0.000046,-0.000000,-0.000000,-0.000000,-0.000011,1547120836416375,1547120836166668
1547120836792722,1547120836541360,0.000005,0.000005,-0.000000,0.000000,0.000000,0.000000,1547120836666584,1547120836416375
1547120837045588,1547120836792722,0.000122,-0.000013,-0.000000,0.000000,-0.000000,0.000000,1547120836919106,1547120836666584
1547120837296834,1547120837045588,0.000147,-0.000062,-0.000000,-0.000000,-0.000000,0.000006,1547120837172324,1547120836919106
1547120837546997,1547120837296834,0.000111,-0.000019,-0.000000,0.000000,-0.000000,0.000002,1547120837421591,1547120837172324
1547120837798425,1547120837546997,0.000145,-0.000043,-0.000000,-0.000000,0.000000,0.000006,1547120837672652,1547120837421591
1547120838051350,1547120837798425,0.000141,0.000026,0.000000,0.000000,-0.000000,-0.000005,1547120837924422,1547120837672652
1547120838305056,1547120838051350,0.000028,0.000002,-0.000000,-0.000000,-0.000000,-0.000003,1547120838178541,1547120837924422
1547120838557258,1547120838305056,-0.000004,0.000043,0.000000,-0.000000,-0.000000,-0.000007,1547120838431816,1547120838178541
1547120838807651,1547120838557258,-0.000023,-0.000048,-0.000000,-0.000000,-0.000000,0.000006,1547120838682927,1547120838431816
1547120839056323,1547120838807651,-0.000012,-0.000009,-0.000000,-0.000000,-0.000000,0.000005,1547120838932503,1547120838682927
1547120839304065,1547120839056323,0.000017,0.000047,-0.000000,0.000000,0.000000,-0.000006,1547120839180312,1547120838932503
1547120839551751,1547120839304065,0.000033,-0.000006,-0.000000,-0.000000,0.000000,-0.000003,1547120839427958,1547120839180312
1547120839799419,1547120839551751,-0.000153,0.000024,0.000000,0.000000,-0.000000,0.000006,1547120839675659,1547120839427958
1547120840047482,1547120839799419,0.000126,-0.000010,-0.000000,-0.000000,0.000000,-0.000006,1547120839923296,1547120839675659
1547120840296832,1547120840047482,-0.000000,-0.000022,0.000000,-0.000000,-0.000000,0.000003,1547120840171907,1547120839923296
1547120840547094,1547120840296832,-0.000026,-0.000014,-0.000000,0.000000,-0.000000,0.000004,1547120840421989,1547120840171907
1547120840797712,1547120840547094,0.000100,0.000020,-0.000000,0.000000,-0.000000,-0.000005,1547120840672442,1547120840421989
1547120841048271,1547120840797712,-0.000185,0.000013,-0.000000,0.000000,0.000000,-0.000001,1547120840923214,1547120840672442
1547120841298418,1547120841048271,0.000060,0.000011,-0.000000,0.000000,0.000000,-0.000000,1547120841173563,1547120840923214
1547120841548258,1547120841298418,0.000076,-0.000018,-0.000000,-0.000000,-0.000000,0.000001,1547120841423511,1547120841173563
1547120841798840,1547120841548258,-0.000019,-0.000020,-0.000000,-0.000000,-0.000000,-0.000001,1547120841673249,1547120841423511
1547120842050823,1547120841798840,-0.000024,-0.000026,-0.000000,0.000000,-0.000000,0.000002,1547120841924671,1547120841673249
1547120842302652,1547120842050823,-0.000014,-0.000001,-0.000000,0.000000,-0.000000,0.000003,1547120842177084,1547120841924671
1547120842553827,1547120842302652,0.000137,0.000006,-0.000000,0.000000,-0.000000,-0.000001,1547120842428496,1547120842177084
1547120842805053,1547120842553827,0.000091,0.000020,-0.000000,-0.000000,0.000000,0.000002,1547120842679290,1547120842428496
1547120843057467,1547120842805053,0.000108,0.000010,-0.000000,-0.000000,-0.000000,-0.000005,1547120842931143,1547120842679290
1547120843310663,1547120843057467,-0.000095,0.000013,0.000000,0.000000,-0.000000,0.000001,1547120843184055,1547120842931143
1547120843562964,1547120843310663,-0.000047,0.000009,-0.000000,0.000000,-0.000000,-0.000007,1547120843437381,1547120843184055
1547120843813553,1547120843562964,-0.000034,-0.000006,-0.000000,-0.000000,-0.000000,-0.000001,1547120843688799,1547120843437381
1547120844062487,1547120843813553,-0.000003,0.000018,-0.000000,-0.000000,-0.000000,-0.000001,1547120843938321,1547120843688799
1547120844310775,1547120844062487,0.000063,-0.000040,-0.000000,-0.000000,0.000000,0.000008,1547120844186899,1547120843938321
